"publication","year","total.locations","geocode.value","count","relative.percentage","location_rank"
"Bob Damron's Address Book",1966,867,"Las Vegas, NV",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Lexington, KY",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Lincoln, NE",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Little Rock, AR",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Lomita, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Long Beach, CA",8,0.922722029988466,11
"Bob Damron's Address Book",1966,867,"Los Angeles, CA",59,6.80507497116494,1
"Bob Damron's Address Book",1966,867,"Louisville, KY",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Lynn, MA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Macon, GA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Madison, WI",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Manhattan Beach, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Manhattan, NY",28,3.22952710495963,2
"Bob Damron's Address Book",1966,867,"Massapequa, NY",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Memphis, TN",5,0.576701268742791,14
"Bob Damron's Address Book",1966,867,"Mendocino, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Miami Beach, FL",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Miami, FL",10,1.15340253748558,9
"Bob Damron's Address Book",1966,867,"Mill Valley, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Milwaukee, WI",13,1.49942329873126,7
"Bob Damron's Address Book",1966,867,"Minneapolis, MN",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Mission Beach, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Mobile, AL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Monmouth, IL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Monterey, CA",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Montgomery, AL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Muncie, IN",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Nashville, TN",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"New Bedford, MA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"New Haven, CT",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"New Hope, PA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"New London, CT",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"New Orleans, LA",12,1.3840830449827,8
"Bob Damron's Address Book",1966,867,"Newark, NJ",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Newport, RI",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Newtown, CT",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Niagara Falls, NY",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Norfolk, VA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"North Beach, MD",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"North Hollywood, CA",5,0.576701268742791,14
"Bob Damron's Address Book",1966,867,"Oakland, CA",6,0.69204152249135,13
"Bob Damron's Address Book",1966,867,"Ocean Beach, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Oklahoma City, OK",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Omaha, NE",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Palm Beach, FL",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Palm Springs, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Palo Alto, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Parkersburg, WV",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Pasadena, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Paterson, NJ",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Pensacola, FL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Peoria, IL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Philadelphia, PA",14,1.61476355247982,6
"Bob Damron's Address Book",1966,867,"Phoenix, AZ",6,0.69204152249135,13
"Bob Damron's Address Book",1966,867,"Pittsburgh, PA",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Portland, ME",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Portland, OR",9,1.03806228373702,10
"Bob Damron's Address Book",1966,867,"Portsmouth, MA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Poughkeepsie, NY",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Princeton, NJ",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Providence, RI",6,0.69204152249135,13
"Bob Damron's Address Book",1966,867,"Provincetown, MA",7,0.807381776239908,12
"Bob Damron's Address Book",1966,867,"Pueblo, CO",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Raleigh, NC",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Reading, PA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Redding, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Redondo Beach, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Redwood City, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Reno, NV",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Richmond, VA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Riverside, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Rochester, NY",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Rock Island, IL",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Rockford, IL",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Roswell, NM",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Russian River, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Sacramento, CA",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Saginaw, MI",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Salt Lake City, UT",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"San Antonio, TX",6,0.69204152249135,13
"Bob Damron's Address Book",1966,867,"San Bernardino, CA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"San Diego, CA",6,0.69204152249135,13
"Bob Damron's Address Book",1966,867,"San Francisco, CA",59,6.80507497116494,1
"Bob Damron's Address Book",1966,867,"San Jose, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"San Rafael, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Santa Barbara, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Santa Cruz, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Santa Fe, NM",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Santa Monica, CA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Sarasota, FL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Saugatuck, MI",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Sausalito, CA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Savannah, GA",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Seattle, WA",12,1.3840830449827,8
"Bob Damron's Address Book",1966,867,"Sherman Oaks, CA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Shreveport, LA",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"South Bend, IN",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Spokane, WA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Springfield, IL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Springfield, MA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"St. Joseph, MO",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"St. Louis, MO",10,1.15340253748558,9
"Bob Damron's Address Book",1966,867,"St. Paul, MN",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"St. Petersburg, FL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Stockbridge, MA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Stockton, CA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Studio City, CA",8,0.922722029988466,11
"Bob Damron's Address Book",1966,867,"Syracuse, NY",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Tacoma, WA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Tallahassee, FL",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Tampa, FL",4,0.461361014994233,15
"Bob Damron's Address Book",1966,867,"Tarzana, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Terre Haute, IN",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Toledo, OH",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Topanga Canyon, CA",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Topeka, KS",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Tucson, AZ",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Tulsa, OK",5,0.576701268742791,14
"Bob Damron's Address Book",1966,867,"Utica, NY",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Venice, CA",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Virginia Beach, VA",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"Waikiki, HI",8,0.922722029988466,11
"Bob Damron's Address Book",1966,867,"Warren, OH",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Washington, DC",16,1.84544405997693,4
"Bob Damron's Address Book",1966,867,"West Hollywood, CA",5,0.576701268742791,14
"Bob Damron's Address Book",1966,867,"West Los Angeles, CA",3,0.346020761245675,16
"Bob Damron's Address Book",1966,867,"West Palm Beach, FL",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Westport, CT",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Wheeling, WV",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Wichita Falls, TX",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Wichita, KS",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Wilmington, DE",1,0.115340253748558,18
"Bob Damron's Address Book",1966,867,"Wilmington, NC",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Woonsocket, RI",2,0.230680507497116,17
"Bob Damron's Address Book",1966,867,"Youngstown, OH",2,0.230680507497116,17
"Bob Damron's Address Book",1968,977,"Akron, OH",4,0.409416581371546,17
"Bob Damron's Address Book",1968,977,"Albany, NY",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Albuquerque, NM",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Allentown, PA",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Amarillo, TX",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Anchorage, AK",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Ann Arbor, MI",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Annapolis, MD",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Asbury Park, NJ",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Aspen, CO",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Atlanta, GA",10,1.02354145342886,11
"Bob Damron's Address Book",1968,977,"Atlantic City, NJ",4,0.409416581371546,17
"Bob Damron's Address Book",1968,977,"Augusta, GA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Augusta, ME",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Austin, TX",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Bakersfield, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Baltimore, MD",13,1.33060388945752,8
"Bob Damron's Address Book",1968,977,"Bangor, ME",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Baton Rouge, LA",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Bayville, NY",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Beaumont, TX",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Bellmore, NY",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Belmar, NJ",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Berkeley, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Billings, MT",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Biloxi, MS",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Birmingham, AL",5,0.511770726714432,16
"Bob Damron's Address Book",1968,977,"Bloomington, IN",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Boise, ID",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Boston, MA",18,1.84237461617195,5
"Bob Damron's Address Book",1968,977,"Boulder, CO",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Bridgeport, CT",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Bryte, CA",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Buffalo, NY",11,1.12589559877175,10
"Bob Damron's Address Book",1968,977,"Burbank, CA",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Burlington, VT",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Butte, MT",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Calumet City, IL",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Cambridge, MA",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Canton, OH",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Cathedral City, CA",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Cedar Rapids, IA",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Champaign, IL",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Chapel Hill, NC",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Charleston, SC",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Charlestown, WV",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Charlotte, NC",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Chattanooga, TN",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Cherry Hill, NJ",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Cheyenne, WY",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Chicago, IL",25,2.55885363357216,4
"Bob Damron's Address Book",1968,977,"Cincinnati, OH",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Clearwater, FL",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Cleveland, OH",9,0.921187308085977,12
"Bob Damron's Address Book",1968,977,"Colorado Springs, CO",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Columbia, MO",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Columbia, SC",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Columbus, GA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Columbus, OH",5,0.511770726714432,16
"Bob Damron's Address Book",1968,977,"Conroe, TX",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Coos Bay, OR",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Corpus Christi, TX",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Covington, KY",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Dallas, TX",7,0.716479017400205,14
"Bob Damron's Address Book",1968,977,"Dana Point, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Danville, IL",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Dayton, OH",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Daytona Beach, FL",4,0.409416581371546,17
"Bob Damron's Address Book",1968,977,"Denver, CO",8,0.818833162743091,13
"Bob Damron's Address Book",1968,977,"Des Moines, IA",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Dickenson, ND",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Duarte, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Duluth, MN",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Durham, NC",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"East Hampton, NY",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"East St Louis, IL",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"El Monte, CA",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"El Paso, TX",5,0.511770726714432,16
"Bob Damron's Address Book",1968,977,"Encino, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Eugene, OR",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Evansville, IN",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Fargo, ND",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Fayetteville, NC",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Fire Island, NY",5,0.511770726714432,16
"Bob Damron's Address Book",1968,977,"Fresno, CA",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Ft. Lauderdale, FL",4,0.409416581371546,17
"Bob Damron's Address Book",1968,977,"Ft. Myers, FL",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Ft. Wayne, IN",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Ft. Worth, TX",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Gainesville, FL",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Galveston, TX",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Garden Grove, CA",5,0.511770726714432,16
"Bob Damron's Address Book",1968,977,"Gardena, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Gary, IN",3,0.307062436028659,18
"Bob Damron's Address Book",1968,977,"Glouchester, MA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Great Falls, MT",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Green Bay, WI",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Greensboro, NC",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Greenville, SC",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Guerneyville, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Hallandale, FL",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Harrisburg, PA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Hartford, CT",4,0.409416581371546,17
"Bob Damron's Address Book",1968,977,"Hattiesburg, MS",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Hayward, CA",1,0.102354145342886,20
"Bob Damron's Address Book",1968,977,"Hempstead, NY",2,0.204708290685773,19
"Bob Damron's Address Book",1968,977,"Hermosa Beach, CA",1,0.102354145342886,20
